interaction_id,customer_id,channel,action,timestamp,opened,clicked,responded
56992,18983,whatsapp,follow_up,2026-05-26 19:46:15,1,1,0
56993,40658,whatsapp,payment_reminder,2026-06-30 22:22:31,1,0,0
56994,31158,sms,follow_up,2026-06-22 13:19:03,1,1,0
56995,78307,voice,payment_link,2026-03-06 23:24:04,1,0,0
56996,80066,voice,follow_up,2026-05-29 23:36:47,1,0,0
56997,23608,sms,support_contact,2026-01-19 08:09:06,1,1,0
56998,37536,voice,subscription_reminder,2026-05-26 06:08:05,1,0,0
56999,31055,whatsapp,subscription_reminder,2026-02-05 18:20:43,1,0,0
57000,21723,email,payment_link,2026-02-11 17:38:50,0,0,0
57001,98367,whatsapp,subscription_reminder,2026-02-16 10:18:24,1,0,0
57002,23134,whatsapp,cart_reminder,2026-06-25 23:57:27,0,0,0
57003,56697,whatsapp,follow_up,2026-05-22 14:31:25,1,1,0
57004,49278,email,cart_reminder,2026-01-15 22:54:31,1,1,0
57005,17348,whatsapp,subscription_reminder,2026-03-23 13:49:36,0,0,0
57006,76460,voice,payment_reminder,2026-01-11 11:38:56,1,0,0
57007,30042,sms,subscription_reminder,2026-07-23 05:13:31,1,0,0
57008,60434,sms,cart_reminder,2026-06-26 12:47:41,1,0,0
57009,89401,sms,cart_reminder,2026-05-11 18:31:02,0,0,0
57010,20289,email,payment_reminder,2026-02-22 17:27:10,0,0,0
57011,31235,voice,follow_up,2026-07-02 10:35:03,1,0,0
57012,18103,voice,payment_reminder,2026-02-13 16:11:04,0,0,0
57013,81265,whatsapp,follow_up,2026-06-18 22:44:00,0,0,0
57014,44770,whatsapp,payment_reminder,2026-08-12 09:10:29,1,0,0
57015,41863,sms,follow_up,2026-02-07 18:58:28,1,0,0
57016,41625,whatsapp,payment_reminder,2026-02-03 14:08:37,1,1,0
57017,63431,email,cart_reminder,2026-02-10 08:38:18,1,0,0
57018,32503,voice,cart_reminder,2026-06-18 04:30:04,0,0,0
57019,81203,whatsapp,cart_reminder,2026-01-05 14:02:29,0,0,0
57020,47296,whatsapp,payment_link,2026-07-13 23:30:37,1,1,0
57021,92449,email,cart_reminder,2026-06-15 15:17:00,1,0,0
57022,65594,email,follow_up,2026-04-01 22:12:49,1,0,0
57023,31060,email,subscription_reminder,2026-08-14 15:43:34,1,1,0
57024,28022,whatsapp,payment_reminder,2026-05-21 03:41:01,1,1,1
57025,16755,email,subscription_reminder,2026-07-01 05:43:17,1,1,0
57026,34517,email,payment_reminder,2026-05-23 18:05:00,1,0,0
57027,98045,whatsapp,follow_up,2026-01-30 16:40:39,1,1,1
57028,69244,whatsapp,payment_link,2026-04-06 18:05:55,0,0,0
57029,80083,whatsapp,follow_up,2026-07-08 03:13:42,1,1,0
57030,54640,whatsapp,cart_reminder,2026-03-21 10:46:58,1,1,0
57031,32723,email,subscription_reminder,2026-06-25 21:31:16,1,1,1
57032,54196,whatsapp,cart_reminder,2026-08-17 06:28:08,0,0,0
57033,77723,voice,payment_reminder,2026-03-11 13:18:38,0,0,0
57034,17962,whatsapp,cart_reminder,2026-06-22 12:17:12,1,1,0
57035,2476,whatsapp,subscription_reminder,2026-04-12 23:45:03,1,1,1
57036,40299,whatsapp,cart_reminder,2026-03-19 20:17:42,0,0,0
57037,22040,sms,payment_link,2026-01-22 11:21:30,1,0,0
57038,64547,email,subscription_reminder,2026-01-08 19:41:50,0,0,0
57039,38572,sms,follow_up,2026-02-07 07:29:32,1,0,0
57040,23113,sms,payment_link,2026-04-25 15:59:02,0,0,0
57041,53010,whatsapp,follow_up,2026-08-15 16:57:18,1,0,0
57042,24364,email,support_contact,2026-01-09 03:56:20,0,0,0
57043,85623,sms,cart_reminder,2026-07-03 00:44:41,0,0,0
57044,72030,sms,subscription_reminder,2026-01-15 09:37:36,1,1,1
57045,99696,voice,support_contact,2026-04-30 16:37:42,1,0,0
57046,28071,sms,support_contact,2026-05-21 17:17:11,1,0,0
57047,41328,sms,subscription_reminder,2026-07-26 12:41:15,0,0,0
57048,80669,whatsapp,payment_link,2026-02-05 11:31:59,0,0,0
57049,32645,whatsapp,support_contact,2026-08-11 00:08:22,0,0,0
57050,38238,email,support_contact,2026-03-01 03:00:11,0,0,0
57051,12674,whatsapp,payment_reminder,2026-06-16 11:02:53,1,0,0
57052,27091,whatsapp,payment_link,2026-06-09 20:29:19,1,0,0
57053,57220,voice,follow_up,2026-05-29 18:55:01,0,0,0
57054,11207,sms,payment_reminder,2026-07-29 10:12:22,1,1,1
57055,22459,email,payment_reminder,2026-03-18 19:14:29,1,0,0
57056,20983,sms,subscription_reminder,2026-01-28 02:06:23,1,1,1
57057,24246,whatsapp,subscription_reminder,2026-07-01 01:33:32,0,0,0
57058,18379,email,payment_link,2026-05-26 14:21:54,1,0,0
57059,26364,email,payment_link,2026-08-12 03:39:27,1,0,0
57060,56933,email,follow_up,2026-01-07 06:27:14,0,0,0
57061,70440,whatsapp,payment_reminder,2026-02-05 03:03:33,0,0,0
57062,85072,whatsapp,subscription_reminder,2026-07-23 17:34:03,0,0,0
57063,34153,voice,cart_reminder,2026-04-10 14:02:15,1,0,0
57064,9727,whatsapp,follow_up,2026-08-09 03:11:34,0,0,0
57065,8080,email,payment_reminder,2026-02-23 08:36:24,0,0,0
57066,83384,whatsapp,cart_reminder,2026-03-07 11:04:14,1,0,0
57067,61986,whatsapp,cart_reminder,2026-02-07 15:04:18,0,0,0
57068,2132,whatsapp,cart_reminder,2026-03-12 03:35:08,1,0,0
57069,6958,sms,subscription_reminder,2026-06-17 20:30:44,1,0,0
57070,6008,email,payment_reminder,2026-02-09 14:34:34,0,0,0
57071,54826,sms,cart_reminder,2026-06-02 03:48:43,1,0,0
57072,94014,sms,payment_link,2026-07-02 13:34:51,1,1,0
57073,18572,sms,subscription_reminder,2026-04-18 17:15:29,0,0,0
57074,85869,email,payment_reminder,2026-02-18 10:25:55,1,0,0
57075,4722,voice,payment_link,2026-01-20 07:03:01,1,0,0
57076,23043,voice,payment_reminder,2026-06-09 23:29:38,1,0,0
57077,95028,whatsapp,payment_reminder,2026-04-28 17:56:45,1,1,1
57078,70728,whatsapp,payment_link,2026-05-04 08:32:19,1,0,0
57079,89417,whatsapp,payment_reminder,2026-01-18 03:24:08,1,1,1
57080,20187,sms,payment_link,2026-05-02 20:29:05,0,0,0
57081,94080,voice,follow_up,2026-05-15 07:07:02,0,0,0
57082,20088,email,cart_reminder,2026-05-24 23:38:02,1,1,1
57083,28719,whatsapp,payment_link,2026-01-08 12:36:47,1,1,0
57084,2638,sms,cart_reminder,2026-08-02 11:29:18,0,0,0
57085,66442,whatsapp,payment_reminder,2026-05-28 09:21:31,0,0,0
57086,70022,voice,follow_up,2026-06-06 06:46:17,1,0,0
57087,46486,sms,subscription_reminder,2026-03-28 03:01:10,0,0,0
57088,55661,whatsapp,payment_link,2026-03-24 20:28:01,0,0,0
57089,38269,sms,payment_reminder,2026-08-18 20:36:20,1,0,0
57090,24407,whatsapp,payment_reminder,2026-01-01 20:29:08,1,1,0
57091,26462,whatsapp,subscription_reminder,2026-08-19 09:17:43,1,1,0
57092,50795,email,payment_reminder,2026-03-31 08:36:26,1,0,0
57093,38241,email,payment_reminder,2026-01-28 18:33:16,0,0,0
57094,97845,sms,payment_link,2026-02-13 05:11:12,1,1,0
57095,43097,whatsapp,subscription_reminder,2026-05-27 22:12:26,1,0,0
57096,8442,sms,payment_link,2026-02-02 09:56:32,1,0,0
57097,92766,voice,payment_reminder,2026-03-24 13:35:28,0,0,0
57098,9496,email,subscription_reminder,2026-06-28 11:22:23,0,0,0
57099,8161,email,support_contact,2026-06-12 10:19:47,0,0,0
57100,96674,whatsapp,payment_reminder,2026-06-03 23:11:01,0,0,0
57101,89161,whatsapp,payment_link,2026-02-12 05:57:27,1,1,1
57102,96135,email,follow_up,2026-02-03 17:30:43,0,0,0
57103,41574,email,follow_up,2026-05-17 14:34:48,1,0,0
57104,71174,whatsapp,payment_reminder,2026-02-02 07:20:01,0,0,0
57105,94060,whatsapp,cart_reminder,2026-02-11 19:59:09,1,1,0
57106,54767,sms,cart_reminder,2026-01-23 11:43:19,0,0,0
57107,77920,whatsapp,payment_link,2026-07-01 06:22:27,0,0,0
57108,98090,whatsapp,payment_reminder,2026-01-13 07:55:55,1,0,0
57109,31594,whatsapp,payment_link,2026-06-15 03:11:18,0,0,0
57110,50648,whatsapp,support_contact,2026-01-12 01:25:07,1,0,0
57111,7060,whatsapp,payment_link,2026-05-09 02:19:59,1,0,0
57112,72260,whatsapp,cart_reminder,2026-05-21 22:46:50,1,0,0
57113,90778,sms,payment_link,2026-08-13 05:52:49,1,0,0
57114,50733,whatsapp,payment_reminder,2026-06-04 03:59:23,0,0,0
57115,16202,whatsapp,payment_link,2026-06-20 22:58:21,0,0,0
57116,96237,whatsapp,follow_up,2026-08-08 07:40:59,1,1,1
57117,33765,email,payment_link,2026-04-01 22:43:01,0,0,0
57118,99750,email,support_contact,2026-06-17 15:04:24,0,0,0
57119,25222,email,cart_reminder,2026-04-24 09:45:31,1,1,0
57120,81775,whatsapp,cart_reminder,2026-07-09 10:21:32,1,1,0
57121,95623,whatsapp,cart_reminder,2026-03-13 04:27:35,1,0,0
57122,57320,email,follow_up,2026-06-13 07:47:41,1,0,0
57123,57558,email,follow_up,2026-01-20 09:59:50,0,0,0
57124,24174,whatsapp,cart_reminder,2026-02-20 03:04:30,1,1,1
57125,39292,whatsapp,payment_reminder,2026-01-29 21:18:37,0,0,0
57126,36606,voice,payment_link,2026-01-26 12:04:57,1,0,0
57127,32400,whatsapp,subscription_reminder,2026-08-18 03:32:14,1,0,0
57128,73574,sms,payment_reminder,2026-01-22 14:10:47,1,0,0
57129,7257,sms,cart_reminder,2026-03-30 09:28:43,1,0,0
57130,98771,whatsapp,payment_reminder,2026-01-24 18:12:50,1,0,0
57131,94590,whatsapp,cart_reminder,2026-08-19 13:40:09,0,0,0
57132,22784,whatsapp,follow_up,2026-08-06 10:19:12,1,0,0
57133,70935,sms,support_contact,2026-01-02 01:15:33,1,0,0
57134,8346,voice,support_contact,2026-07-15 18:32:11,0,0,0
57135,11714,sms,subscription_reminder,2026-06-22 23:01:35,1,0,0
57136,83870,email,payment_link,2026-03-02 03:55:32,1,0,0
57137,72988,whatsapp,payment_link,2026-07-11 16:16:06,0,0,0
57138,42122,whatsapp,follow_up,2026-05-29 00:29:49,1,0,0
57139,69800,voice,payment_link,2026-04-03 17:35:01,1,0,0
57140,94655,sms,payment_reminder,2026-05-05 15:31:47,0,0,0
57141,20943,whatsapp,payment_link,2026-05-19 13:08:59,1,0,0
57142,88106,email,payment_link,2026-08-08 13:05:38,1,1,0
57143,85795,whatsapp,payment_link,2026-06-01 22:23:56,1,1,1
57144,14632,email,subscription_reminder,2026-03-23 02:22:01,1,1,1
57145,49722,voice,payment_link,2026-07-08 03:50:54,0,0,0
57146,56402,voice,payment_reminder,2026-04-29 01:10:52,0,0,0
57147,96685,whatsapp,payment_link,2026-05-31 21:13:50,1,0,0
57148,39091,sms,subscription_reminder,2026-07-12 09:09:40,1,0,0
57149,96387,whatsapp,cart_reminder,2026-07-07 14:10:39,1,1,1
57150,35285,sms,payment_reminder,2026-07-02 20:03:45,1,0,0
57151,64975,voice,follow_up,2026-03-09 10:39:51,0,0,0
57152,33113,whatsapp,cart_reminder,2026-02-12 07:44:37,1,0,0
57153,66817,whatsapp,cart_reminder,2026-01-30 09:54:50,1,0,0
57154,94371,sms,payment_reminder,2026-04-04 04:18:57,0,0,0
57155,32321,email,subscription_reminder,2026-08-04 11:04:27,0,0,0
57156,50744,email,subscription_reminder,2026-02-19 22:04:41,1,0,0
57157,89115,sms,payment_reminder,2026-04-25 16:11:16,1,0,0
57158,94128,email,cart_reminder,2026-02-13 14:18:39,1,0,0
57159,78186,whatsapp,cart_reminder,2026-02-25 15:52:27,0,0,0
57160,62492,email,payment_reminder,2026-01-15 08:12:26,0,0,0
57161,74872,sms,payment_reminder,2026-04-20 21:03:43,1,0,0
57162,94155,whatsapp,cart_reminder,2026-07-30 02:32:41,1,1,0
57163,82445,email,payment_link,2026-05-14 16:44:10,1,1,1
57164,93405,email,follow_up,2026-07-26 22:30:19,0,0,0
57165,10685,whatsapp,follow_up,2026-02-24 12:20:52,1,0,0
57166,95705,email,subscription_reminder,2026-05-02 05:32:51,1,0,0
57167,68547,sms,follow_up,2026-06-06 22:37:09,1,0,0
57168,38858,whatsapp,subscription_reminder,2026-05-18 05:26:50,1,1,0
57169,74833,sms,cart_reminder,2026-08-09 10:34:45,1,0,0
57170,33811,voice,subscription_reminder,2026-01-20 12:49:17,1,0,0
57171,38039,sms,payment_link,2026-05-31 09:06:34,1,0,0
57172,51050,whatsapp,payment_link,2026-04-03 05:03:39,1,0,0
57173,64744,voice,cart_reminder,2026-04-23 09:07:30,0,0,0
57174,13588,email,cart_reminder,2026-05-11 23:12:03,0,0,0
57175,65010,whatsapp,subscription_reminder,2026-06-15 14:52:13,1,0,0
57176,63617,whatsapp,payment_reminder,2026-03-23 14:17:32,1,0,0
57177,38932,voice,cart_reminder,2026-08-20 13:34:53,1,1,1
57178,54269,whatsapp,cart_reminder,2026-03-31 09:09:52,1,1,1
57179,16246,sms,payment_reminder,2026-06-10 02:17:23,1,0,0
57180,87089,whatsapp,payment_reminder,2026-06-21 10:53:48,1,1,0
57181,45314,sms,payment_reminder,2026-01-31 16:15:47,1,0,0
57182,7205,whatsapp,cart_reminder,2026-01-07 13:01:20,1,0,0
57183,82422,email,support_contact,2026-08-06 04:02:35,1,1,1
57184,8621,voice,payment_link,2026-01-10 10:46:16,1,0,0
57185,99933,sms,payment_link,2026-01-07 13:49:46,0,0,0
57186,21541,email,payment_link,2026-03-27 23:12:15,0,0,0
57187,45417,whatsapp,payment_reminder,2026-08-20 01:01:09,1,0,0
57188,77233,whatsapp,subscription_reminder,2026-08-01 03:46:46,0,0,0
57189,92895,whatsapp,payment_reminder,2026-02-04 12:44:10,1,0,0
57190,53415,voice,payment_reminder,2026-03-07 20:25:29,0,0,0
57191,69748,sms,payment_link,2026-04-05 11:30:27,0,0,0
57192,34371,whatsapp,cart_reminder,2026-07-26 17:07:58,1,1,1
57193,75738,sms,payment_link,2026-03-31 12:39:01,1,1,1
57194,40412,whatsapp,cart_reminder,2026-01-24 08:48:19,1,0,0
57195,23778,email,payment_reminder,2026-04-15 20:44:33,0,0,0
57196,9905,whatsapp,payment_reminder,2026-02-02 01:17:55,1,1,0
57197,67654,whatsapp,payment_link,2026-05-26 03:54:56,1,1,0
57198,84944,whatsapp,follow_up,2026-08-09 02:09:58,1,0,0
57199,19875,sms,follow_up,2026-03-22 03:04:07,1,0,0
57200,20405,email,cart_reminder,2026-03-04 16:14:50,0,0,0
57201,82628,sms,cart_reminder,2026-07-15 15:09:05,1,0,0
57202,33618,email,payment_reminder,2026-06-01 03:43:55,1,0,0
57203,61366,whatsapp,payment_link,2026-08-14 02:34:05,0,0,0
57204,17946,whatsapp,cart_reminder,2026-01-06 18:37:30,0,0,0
57205,76537,whatsapp,subscription_reminder,2026-06-13 12:21:34,1,0,0
57206,76796,voice,payment_reminder,2026-03-16 02:41:58,1,0,0
57207,61920,sms,cart_reminder,2026-08-02 18:41:47,1,0,0
57208,75888,email,payment_reminder,2026-02-09 06:34:09,1,0,0
57209,18755,whatsapp,follow_up,2026-03-02 12:36:29,1,0,0
57210,84222,whatsapp,follow_up,2026-05-28 18:31:23,1,0,0
57211,38864,sms,support_contact,2026-06-25 18:20:47,1,0,0
57212,19171,email,payment_reminder,2026-01-14 06:47:17,1,1,1
57213,29297,sms,payment_link,2026-03-11 09:36:41,1,0,0
57214,20142,voice,payment_link,2026-01-12 18:36:47,0,0,0
57215,7309,sms,follow_up,2026-05-28 11:00:02,1,1,0
57216,10340,sms,subscription_reminder,2026-06-30 11:47:36,1,0,0
57217,10348,email,cart_reminder,2026-05-27 21:44:59,0,0,0
57218,30552,whatsapp,support_contact,2026-03-07 01:54:48,1,1,1
57219,13883,email,payment_link,2026-07-10 18:42:19,0,0,0
57220,97112,email,subscription_reminder,2026-06-11 12:29:55,1,0,0
57221,68641,whatsapp,payment_link,2026-06-18 07:04:15,1,0,0
57222,88751,whatsapp,support_contact,2026-02-09 19:18:04,1,0,0
57223,6250,email,subscription_reminder,2026-08-22 20:10:37,0,0,0
57224,93443,sms,payment_reminder,2026-01-19 08:07:45,1,0,0
57225,90436,sms,subscription_reminder,2026-02-03 17:07:28,1,1,0
57226,99053,whatsapp,support_contact,2026-06-08 23:05:31,1,1,1
57227,39853,whatsapp,cart_reminder,2026-04-15 17:29:55,1,1,0
57228,3483,voice,payment_reminder,2026-01-06 06:52:47,0,0,0
57229,29412,sms,cart_reminder,2026-04-08 17:48:24,1,0,0
57230,69047,whatsapp,payment_reminder,2026-01-16 12:17:48,1,0,0
57231,8137,voice,payment_reminder,2026-02-02 13:58:39,1,0,0
57232,48845,whatsapp,payment_reminder,2026-07-30 10:23:49,1,1,0
57233,90384,whatsapp,payment_reminder,2026-08-11 05:21:11,1,0,0
57234,56465,voice,follow_up,2026-03-02 23:47:26,1,1,1
57235,17775,whatsapp,payment_reminder,2026-01-19 11:54:42,1,1,1
57236,62909,email,payment_reminder,2026-03-12 01:10:25,0,0,0
57237,41817,sms,follow_up,2026-03-29 01:53:49,0,0,0
57238,35529,whatsapp,payment_reminder,2026-06-29 02:08:24,1,0,0
57239,96409,email,subscription_reminder,2026-06-23 11:53:26,1,1,0
57240,79790,voice,cart_reminder,2026-02-27 14:07:05,1,0,0
57241,53126,voice,follow_up,2026-05-14 21:12:57,0,0,0
57242,51267,sms,payment_reminder,2026-04-26 00:08:06,1,0,0
57243,28898,email,cart_reminder,2026-02-03 01:28:27,0,0,0
57244,35731,email,cart_reminder,2026-05-16 08:00:56,0,0,0
57245,80855,email,payment_reminder,2026-05-13 11:08:54,0,0,0
57246,92684,voice,cart_reminder,2026-03-04 02:35:39,1,0,0
57247,5073,whatsapp,payment_reminder,2026-08-08 22:38:48,1,1,1
57248,41475,whatsapp,cart_reminder,2026-03-25 21:24:50,0,0,0
57249,92868,whatsapp,payment_reminder,2026-03-29 06:03:45,1,1,0
57250,4975,email,cart_reminder,2026-01-09 14:46:45,0,0,0
57251,15061,sms,support_contact,2026-05-11 21:50:53,0,0,0
57252,86619,whatsapp,payment_link,2026-05-14 08:57:08,1,0,0
57253,1864,voice,cart_reminder,2026-03-07 06:50:58,0,0,0
57254,50016,email,support_contact,2026-06-23 22:23:08,0,0,0
57255,69260,whatsapp,payment_reminder,2026-05-24 08:11:38,1,0,0
57256,64153,email,cart_reminder,2026-05-05 15:58:26,0,0,0
57257,64611,sms,subscription_reminder,2026-01-07 11:11:43,1,0,0
57258,55777,whatsapp,subscription_reminder,2026-06-12 20:41:53,1,1,0
57259,40221,email,cart_reminder,2026-01-13 06:16:22,0,0,0
57260,76048,whatsapp,subscription_reminder,2026-05-24 20:44:48,0,0,0
57261,30199,voice,payment_link,2026-01-21 18:19:19,1,0,0
57262,51519,email,payment_reminder,2026-03-01 15:27:51,1,0,0
57263,73817,sms,cart_reminder,2026-01-06 06:01:59,1,0,0
57264,83903,sms,subscription_reminder,2026-05-18 00:50:38,0,0,0
57265,49568,email,support_contact,2026-01-28 01:04:40,0,0,0
57266,52863,sms,payment_link,2026-04-18 08:18:32,1,0,0
57267,72510,whatsapp,payment_reminder,2026-03-05 12:18:01,1,0,0
57268,56873,voice,payment_reminder,2026-08-18 04:25:15,0,0,0
57269,18639,whatsapp,cart_reminder,2026-01-18 05:21:42,1,0,0
57270,79932,email,cart_reminder,2026-04-03 01:37:55,1,1,0
57271,98973,whatsapp,follow_up,2026-06-23 18:01:51,0,0,0
57272,84298,email,payment_link,2026-06-19 02:40:01,0,0,0
57273,11804,voice,payment_link,2026-02-08 08:45:46,1,0,0
57274,48354,sms,follow_up,2026-08-03 16:55:31,1,1,0
57275,41010,voice,payment_link,2026-06-24 20:20:04,1,0,0
57276,31035,whatsapp,payment_link,2026-03-21 07:29:07,1,1,0
57277,83519,voice,support_contact,2026-06-05 08:15:54,0,0,0
57278,81186,whatsapp,payment_reminder,2026-03-21 07:36:39,1,0,0
57279,70748,email,cart_reminder,2026-04-28 09:36:29,1,0,0
57280,54694,whatsapp,subscription_reminder,2026-01-27 16:03:25,0,0,0
57281,29086,voice,cart_reminder,2026-06-03 10:58:30,0,0,0
57282,51142,email,payment_reminder,2026-03-17 04:53:34,0,0,0
57283,15069,whatsapp,cart_reminder,2026-04-16 23:57:37,1,0,0
57284,69715,whatsapp,payment_link,2026-01-07 06:30:33,0,0,0
57285,95540,whatsapp,support_contact,2026-03-10 17:20:36,1,0,0
57286,42009,email,payment_reminder,2026-04-20 17:50:48,1,0,0
57287,88120,email,payment_reminder,2026-03-27 18:15:20,0,0,0
57288,91319,whatsapp,payment_reminder,2026-04-13 15:25:21,1,0,0
57289,93661,sms,cart_reminder,2026-03-25 04:06:13,1,1,1
57290,88322,email,payment_reminder,2026-01-17 13:56:04,1,0,0
57291,94380,whatsapp,payment_reminder,2026-02-23 20:55:26,1,1,0
57292,90077,whatsapp,payment_reminder,2026-06-11 09:26:36,1,1,0
57293,75846,sms,subscription_reminder,2026-03-28 20:31:19,1,0,0
57294,99418,whatsapp,follow_up,2026-06-23 08:56:47,1,0,0
57295,82499,voice,payment_reminder,2026-07-05 05:26:03,0,0,0
57296,12854,whatsapp,cart_reminder,2026-04-18 23:36:16,0,0,0
57297,44370,email,cart_reminder,2026-06-09 14:12:22,1,0,0
57298,95256,sms,cart_reminder,2026-08-16 14:57:50,0,0,0
57299,99561,whatsapp,cart_reminder,2026-05-02 13:28:38,1,1,1
57300,2856,whatsapp,subscription_reminder,2026-02-02 07:54:59,1,1,0
57301,71999,email,cart_reminder,2026-01-16 13:13:13,0,0,0
57302,25472,whatsapp,payment_link,2026-08-20 02:03:35,1,0,0
57303,23431,whatsapp,follow_up,2026-05-27 09:49:10,1,0,0
57304,90879,sms,subscription_reminder,2026-05-17 18:10:10,0,0,0
57305,44817,email,payment_link,2026-07-30 02:30:44,0,0,0
57306,6311,sms,subscription_reminder,2026-03-04 12:29:49,0,0,0
57307,19907,email,payment_link,2026-02-14 02:07:25,1,0,0
57308,33067,email,cart_reminder,2026-01-25 14:31:00,0,0,0
57309,28561,email,cart_reminder,2026-07-09 00:02:50,1,0,0
57310,78851,voice,follow_up,2026-07-23 14:27:17,0,0,0
57311,26941,email,payment_reminder,2026-04-10 14:58:13,1,0,0
57312,32814,whatsapp,follow_up,2026-08-12 08:59:51,1,1,1
57313,90926,whatsapp,payment_link,2026-01-19 19:34:32,1,1,0
57314,51565,sms,subscription_reminder,2026-01-05 23:13:24,0,0,0
57315,42909,whatsapp,subscription_reminder,2026-03-26 01:29:21,1,0,0
57316,65096,email,payment_link,2026-05-25 16:54:06,0,0,0
57317,4111,sms,payment_link,2026-05-26 07:44:57,1,0,0
57318,65191,sms,payment_reminder,2026-08-02 02:00:51,1,0,0
57319,20994,whatsapp,support_contact,2026-04-28 06:28:34,1,0,0
57320,81160,whatsapp,payment_link,2026-01-25 07:21:49,1,0,0
57321,53064,whatsapp,cart_reminder,2026-08-11 08:00:53,1,0,0
57322,75909,email,payment_reminder,2026-01-01 02:00:43,1,0,0
57323,63006,sms,cart_reminder,2026-02-27 10:42:06,1,0,0
57324,35570,sms,payment_reminder,2026-07-19 12:38:05,0,0,0
57325,44008,email,subscription_reminder,2026-04-01 10:18:00,1,0,0
57326,93334,whatsapp,payment_reminder,2026-06-23 12:42:26,1,1,0
57327,92241,voice,subscription_reminder,2026-03-04 06:05:33,0,0,0
57328,31687,whatsapp,payment_reminder,2026-02-13 17:15:17,0,0,0
57329,75479,sms,payment_link,2026-07-01 20:35:24,1,0,0
57330,34623,email,cart_reminder,2026-06-18 10:56:48,1,0,0
57331,76409,email,payment_reminder,2026-06-10 02:27:38,0,0,0
57332,66761,whatsapp,subscription_reminder,2026-07-30 00:49:36,1,1,0
57333,78410,whatsapp,payment_link,2026-07-27 23:47:35,0,0,0
57334,10821,email,cart_reminder,2026-02-26 12:13:20,0,0,0
57335,64284,whatsapp,payment_link,2026-03-01 05:21:32,0,0,0
57336,71349,whatsapp,follow_up,2026-03-12 11:16:18,1,0,0
57337,43256,voice,payment_reminder,2026-08-18 22:57:18,0,0,0
57338,32837,email,subscription_reminder,2026-06-22 10:19:03,1,0,0
57339,84081,voice,follow_up,2026-03-27 14:36:10,0,0,0
57340,16520,whatsapp,payment_reminder,2026-05-01 06:38:52,0,0,0
57341,37541,whatsapp,cart_reminder,2026-03-27 06:07:43,1,0,0
57342,41986,whatsapp,follow_up,2026-02-14 06:02:22,0,0,0
57343,85737,sms,subscription_reminder,2026-01-09 12:33:56,0,0,0
57344,9460,whatsapp,cart_reminder,2026-01-03 13:48:07,1,0,0
57345,35297,email,follow_up,2026-07-09 18:16:32,1,1,1
57346,94503,email,subscription_reminder,2026-08-02 07:16:46,0,0,0
57347,92050,sms,payment_reminder,2026-02-14 10:41:18,0,0,0
57348,54922,email,payment_link,2026-01-27 06:01:23,0,0,0
57349,43972,whatsapp,payment_link,2026-01-19 15:52:32,0,0,0
57350,99112,whatsapp,support_contact,2026-04-24 19:58:10,1,0,0
57351,1076,email,follow_up,2026-02-11 02:34:59,1,1,0
57352,23777,whatsapp,subscription_reminder,2026-07-17 05:49:42,0,0,0
57353,45709,email,payment_reminder,2026-06-20 06:46:40,0,0,0
57354,9649,whatsapp,cart_reminder,2026-05-11 10:15:31,1,0,0
57355,90484,email,payment_link,2026-02-15 21:11:11,0,0,0
57356,89123,voice,payment_reminder,2026-03-21 23:27:56,0,0,0
57357,60168,whatsapp,follow_up,2026-02-26 02:49:42,1,1,0
57358,8223,email,cart_reminder,2026-04-20 20:01:58,1,0,0
57359,73252,whatsapp,follow_up,2026-05-05 03:59:02,1,1,0
57360,5227,email,payment_link,2026-08-07 20:53:16,1,0,0
57361,45899,whatsapp,payment_reminder,2026-08-03 18:42:12,1,0,0
57362,41704,email,payment_link,2026-02-08 23:08:52,0,0,0
57363,50795,whatsapp,support_contact,2026-03-15 07:18:14,1,0,0
57364,65332,whatsapp,payment_link,2026-04-28 13:13:21,0,0,0
57365,15305,whatsapp,payment_reminder,2026-06-08 05:56:05,0,0,0
57366,40214,email,payment_reminder,2026-07-26 12:51:51,0,0,0
57367,72787,sms,cart_reminder,2026-06-21 18:04:30,0,0,0
57368,9515,sms,support_contact,2026-08-17 17:41:22,1,1,0
57369,94071,whatsapp,cart_reminder,2026-02-05 23:12:51,1,0,0
57370,9744,whatsapp,payment_link,2026-01-25 01:46:40,0,0,0
57371,85177,whatsapp,payment_link,2026-04-17 09:23:23,1,0,0
57372,91386,whatsapp,payment_reminder,2026-08-18 00:12:52,0,0,0
57373,39537,sms,subscription_reminder,2026-03-16 08:22:41,1,0,0
57374,48955,email,cart_reminder,2026-04-13 15:08:37,0,0,0
57375,31123,sms,payment_link,2026-07-11 23:25:58,1,1,1
57376,42847,email,support_contact,2026-07-12 03:42:37,0,0,0
57377,99417,sms,payment_reminder,2026-05-31 19:20:42,1,1,0
57378,95794,email,payment_reminder,2026-04-23 02:40:35,1,1,0
57379,34814,whatsapp,payment_reminder,2026-03-23 07:36:44,1,0,0
57380,78329,whatsapp,cart_reminder,2026-06-07 07:02:32,1,1,1
57381,14939,whatsapp,payment_reminder,2026-07-28 14:52:25,1,1,1
57382,80207,whatsapp,payment_reminder,2026-06-25 06:44:44,0,0,0
57383,62312,email,payment_link,2026-08-08 23:48:16,0,0,0
57384,56404,whatsapp,payment_reminder,2026-01-25 13:52:51,1,1,0
57385,26444,email,subscription_reminder,2026-04-04 05:52:58,0,0,0
