transaction_id,action,recovered,recovered_amount,recovery_time,action_cost,customer_id,amount,payment_method,failure_reason,timestamp,customer_age,customer_since,total_purchases,total_spend,avg_order_value,purchase_frequency,subscription_status,ltv,total_interactions,total_opened,total_clicked,total_responded,open_rate,click_rate,response_rate,fatigue_score,customer_tenure_days,recovery_value_ratio,net_recovered_value
99703,retry,0,0.0,0.0,8.0,28003,1872.34,wallet,expired_card,2026-04-22 10:33:46,38.0,2022-10-24,20,50382.6,2519.13,5.22,inactive,98909.09,5.0,3.0,0.0,0.0,0.6,0.0,0.0,55.0,1399,0.0,-8.0
36009,human_escalation,1,1056.85,181.1,250.0,76237,1056.85,upi,bank_decline,2026-06-06 09:50:55,49.0,2021-05-17,20,20703.6,1035.18,3.8,none,25164.18,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1924,1.0,806.8499999999999
16392,voice_call,0,0.0,0.0,90.0,41596,497.1,net_banking,insufficient_funds,2026-05-19 18:45:36,36.0,2025-10-30,17,12106.55,712.15,20.91,active,52011.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,297,0.0,-90.0
2775,whatsapp,1,1281.78,38.0,18.0,55533,1281.78,debit_card,network_error,2026-02-18 09:00:30,36.0,2025-07-21,15,11720.85,781.39,13.77,active,41290.35,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,398,1.0,1263.78
61158,retry,1,5503.24,252.2,8.0,66011,5503.24,upi,customer_abandoned,2026-06-07 23:08:05,34.0,2023-03-05,11,39214.12,3564.92,3.17,active,88512.81,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1267,1.0,5495.24
93241,retry,1,2837.69,125.6,8.0,50720,2837.69,upi,customer_abandoned,2026-01-17 20:41:07,34.0,2021-02-07,15,14672.25,978.15,2.71,none,21936.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2023,1.0,2829.69
17139,retry,1,804.35,12.9,8.0,47587,804.35,wallet,insufficient_funds,2026-07-01 09:27:50,25.0,2024-09-27,13,11518.91,886.07,6.83,none,20262.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,695,1.0,796.35
53447,payment_link,0,0.0,0.0,12.0,98744,2350.77,upi,customer_abandoned,2026-02-20 18:12:51,20.0,2022-08-15,22,19754.02,897.91,5.47,none,27864.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1469,0.0,-12.0
70293,email,0,0.0,0.0,5.0,48458,2828.09,upi,expired_card,2026-06-05 06:25:21,35.0,2021-08-12,17,34428.4,2025.2,3.38,active,77217.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1837,0.0,-5.0
53080,retry,1,424.74,22.8,8.0,70499,424.74,upi,customer_abandoned,2026-06-21 04:12:53,43.0,2022-12-24,18,13744.98,763.61,4.91,active,28736.69,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1338,1.0,416.74
27957,whatsapp,1,983.34,247.4,18.0,94155,983.34,upi,insufficient_funds,2026-04-27 07:36:11,38.0,2025-08-26,20,28535.4,1426.77,20.18,none,80115.11,2.0,2.0,1.0,0.0,1.0,0.5,0.0,40.0,362,1.0,965.34
57764,retry,1,617.35,70.9,8.0,19856,617.35,net_banking,customer_abandoned,2026-06-17 00:54:22,36.0,2026-05-13,19,22192.57,1168.03,68.04,none,126617.62,2.0,1.0,1.0,1.0,0.5,0.5,0.5,25.0,102,1.0,609.35
45719,whatsapp,1,1943.7,110.1,18.0,3226,1943.7,upi,authentication_failed,2026-02-01 14:23:36,23.0,2024-01-10,24,36305.52,1512.73,9.17,active,68872.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,956,1.0,1925.7
57852,human_escalation,0,0.0,0.0,250.0,96940,537.3,upi,customer_abandoned,2026-05-08 14:43:24,27.0,2023-12-24,17,22461.59,1321.27,6.38,active,89899.21,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,973,0.0,-250.0
50214,email,0,0.0,0.0,5.0,27324,990.16,credit_card,temporary_bank_issue,2026-07-26 18:07:00,27.0,2024-02-06,13,17373.59,1336.43,5.11,inactive,42563.99,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,929,0.0,-5.0
41454,retry,1,1560.29,83.5,8.0,98899,1560.29,credit_card,insufficient_funds,2026-03-03 06:19:55,33.0,2022-01-01,14,23057.02,1646.93,3.02,inactive,33262.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1695,1.0,1552.29
70677,email,1,3499.59,172.2,5.0,80839,3499.59,net_banking,network_error,2026-03-26 10:02:47,36.0,2022-05-20,22,37676.98,1712.59,5.16,none,61429.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1556,1.0,3494.59
62139,payment_link,0,0.0,0.0,12.0,96413,1554.59,upi,insufficient_funds,2026-06-30 01:31:14,33.0,2022-03-15,16,18065.76,1129.11,3.6,active,36078.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1622,0.0,-12.0
14449,retry,1,920.38,175.1,8.0,59123,920.38,debit_card,customer_abandoned,2026-05-24 07:38:03,18.0,2024-11-08,18,13813.56,767.42,10.07,none,25916.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,653,1.0,912.38
70169,payment_link,1,836.36,139.3,12.0,79257,836.36,upi,customer_abandoned,2026-01-04 20:52:30,32.0,2026-05-05,19,29877.12,1572.48,63.09,none,325656.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,110,1.0,824.36
50586,retry,1,3153.91,154.5,8.0,4748,3153.91,credit_card,customer_abandoned,2026-02-10 11:44:24,22.0,2022-10-20,14,40084.24,2863.16,3.64,active,65475.92,2.0,2.0,1.0,1.0,1.0,0.5,0.5,25.0,1403,1.0,3145.91
89361,email,0,0.0,0.0,5.0,13097,1438.02,debit_card,insufficient_funds,2026-03-23 10:45:16,46.0,2022-10-24,26,45099.08,1734.58,6.79,none,59994.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1399,0.0,-5.0
89444,email,1,1308.29,218.7,5.0,2065,1308.29,credit_card,customer_abandoned,2026-06-27 01:03:36,34.0,2024-02-19,20,24405.6,1220.28,7.97,none,37949.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,916,1.0,1303.29
59239,retry,1,1555.84,89.6,8.0,83717,1555.84,credit_card,authentication_failed,2026-06-06 08:28:03,25.0,2025-07-11,24,45716.64,1904.86,21.49,none,102721.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,408,1.0,1547.84
47691,human_escalation,1,3245.9,113.5,250.0,89083,3245.9,debit_card,temporary_bank_issue,2026-07-21 07:24:52,25.0,2023-08-01,14,23881.9,1705.85,4.57,none,33630.81,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1118,1.0,2995.9
25383,email,0,0.0,0.0,5.0,45386,3555.84,debit_card,expired_card,2026-06-01 02:16:58,20.0,2026-01-12,15,33089.1,2205.94,24.57,none,147934.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,223,0.0,-5.0
66520,whatsapp,1,2147.5,76.5,18.0,32531,2147.5,credit_card,expired_card,2026-07-15 11:42:32,25.0,2022-11-08,22,33507.1,1523.05,5.81,inactive,43923.45,3.0,3.0,0.0,0.0,1.0,0.0,0.0,45.0,1384,1.0,2129.5
38198,voice_call,0,0.0,0.0,90.0,44413,4495.57,credit_card,insufficient_funds,2026-03-25 16:15:25,28.0,2021-11-10,20,85860.0,4293.0,4.18,active,168585.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1747,0.0,-90.0
96876,voice_call,1,589.24,98.9,90.0,78804,589.24,wallet,bank_decline,2026-05-15 07:48:36,40.0,2021-04-07,23,32537.87,1414.69,4.28,none,61300.45,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1964,1.0,499.24
96260,retry,1,2408.76,358.4,8.0,31070,2408.76,upi,bank_decline,2026-04-25 16:13:00,25.0,2026-01-15,19,77212.77,4063.83,31.54,active,580960.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,220,1.0,2400.76
75007,payment_link,1,3138.81,279.2,12.0,88480,3138.81,upi,insufficient_funds,2026-03-27 12:45:39,35.0,2023-03-27,12,52842.6,4403.55,3.52,active,96107.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1245,1.0,3126.81
76967,whatsapp,1,1853.24,201.0,18.0,34821,1853.24,net_banking,insufficient_funds,2026-05-04 02:11:41,42.0,2025-07-10,13,14973.4,1151.8,11.61,none,37889.03,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,409,1.0,1835.24
12785,payment_link,1,2888.21,94.1,12.0,46427,2888.21,upi,customer_abandoned,2026-05-24 22:43:41,42.0,2021-11-18,24,53749.44,2239.56,5.04,active,80077.91,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1739,1.0,2876.21
99607,payment_link,0,0.0,0.0,12.0,24590,1225.7,net_banking,authentication_failed,2026-07-02 15:41:41,29.0,2024-01-24,9,17813.7,1979.3,3.49,active,42388.06,2.0,1.0,0.0,0.0,0.5,0.0,0.0,40.0,942,0.0,-12.0
76045,email,1,3776.3,46.9,5.0,76317,3776.3,upi,bank_decline,2026-03-05 21:32:34,38.0,2021-04-03,26,70349.5,2705.75,4.83,none,91910.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1968,1.0,3771.3
96468,whatsapp,1,3491.83,66.7,18.0,72083,3491.83,credit_card,insufficient_funds,2026-07-27 18:15:04,21.0,2022-02-13,17,73156.78,4303.34,3.76,active,135916.73,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1652,1.0,3473.83
36526,whatsapp,1,647.98,96.7,18.0,7768,647.98,upi,insufficient_funds,2026-06-29 23:00:13,18.0,2022-06-10,22,23112.32,1050.56,5.23,inactive,31613.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1535,1.0,629.98
73475,voice_call,0,0.0,0.0,90.0,53521,842.28,debit_card,bank_decline,2026-06-05 03:07:15,27.0,2026-01-08,18,21110.4,1172.8,28.96,active,235920.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,227,0.0,-90.0
86449,retry,1,3485.53,369.7,8.0,64271,3485.53,credit_card,expired_card,2026-07-28 04:27:49,31.0,2022-11-22,17,32386.36,1905.08,4.53,inactive,42077.11,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,1370,1.0,3477.53
32945,payment_link,1,1662.25,105.2,12.0,66588,1662.25,credit_card,network_error,2026-01-17 19:37:55,28.0,2022-08-09,19,43447.49,2286.71,4.7,active,81206.56,3.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,35.0,1475,1.0,1650.25
54863,retry,1,545.13,86.3,8.0,54536,545.13,upi,customer_abandoned,2026-02-15 19:52:10,20.0,2026-04-16,12,13773.12,1147.76,33.98,active,123816.29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,129,1.0,537.13
21310,whatsapp,1,2564.62,76.9,18.0,49646,2564.62,credit_card,customer_abandoned,2026-02-22 15:05:29,23.0,2024-01-20,25,69884.25,2795.37,9.65,none,111357.57,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,946,1.0,2546.62
66817,email,1,1440.05,138.2,5.0,78094,1440.05,credit_card,customer_abandoned,2026-04-24 06:11:08,23.0,2022-09-09,19,30139.13,1586.27,4.81,none,42475.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1444,1.0,1435.05
38538,email,1,3323.37,103.6,5.0,36387,3323.37,net_banking,customer_abandoned,2026-06-28 20:38:57,27.0,2022-08-05,20,52399.4,2619.97,4.94,active,92579.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1479,1.0,3318.37
15988,retry,0,0.0,0.0,8.0,46693,1244.28,upi,network_error,2026-07-25 02:54:25,30.0,2023-01-27,22,32153.0,1461.5,6.16,none,50246.63,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,1304,0.0,-8.0
10352,whatsapp,1,1925.01,94.6,18.0,57948,1925.01,upi,temporary_bank_issue,2026-05-22 18:28:36,40.0,2021-07-22,25,42599.0,1703.96,4.91,active,85270.09,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1858,1.0,1907.01
42431,human_escalation,0,0.0,0.0,250.0,20213,3805.58,wallet,expired_card,2026-04-23 14:02:59,30.0,2023-07-07,22,97488.6,4431.3,7.03,none,153069.82,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1143,0.0,-250.0
44987,payment_link,1,2008.88,90.0,12.0,27117,2008.88,debit_card,bank_decline,2026-06-10 11:36:51,41.0,2025-09-08,24,26008.56,1083.69,25.12,active,107430.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,349,1.0,1996.88
35197,retry,1,3222.6,124.0,8.0,23303,3222.6,debit_card,customer_abandoned,2026-07-31 12:28:06,44.0,2022-09-27,20,53537.2,2676.86,5.12,inactive,71926.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1426,1.0,3214.6
38987,voice_call,1,3614.07,109.5,90.0,43435,3614.07,debit_card,customer_abandoned,2026-01-02 11:57:27,32.0,2022-02-05,20,58466.6,2923.33,4.4,none,88211.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1660,1.0,3524.07
25924,retry,0,0.0,0.0,8.0,83302,4867.32,upi,authentication_failed,2026-08-04 17:28:29,20.0,2021-08-16,17,33737.18,1984.54,3.39,none,44067.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1833,0.0,-8.0
17618,payment_link,1,1245.12,126.0,12.0,84152,1245.12,net_banking,authentication_failed,2026-05-29 16:25:46,34.0,2023-08-06,19,18631.59,980.61,6.24,active,40658.18,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,45.0,1113,1.0,1233.12
11363,retry,0,0.0,0.0,8.0,19168,1100.37,net_banking,temporary_bank_issue,2026-06-09 06:53:08,22.0,2025-09-04,16,16506.08,1031.63,16.56,none,44902.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,353,0.0,-8.0
72090,email,1,2911.31,28.1,5.0,40193,2911.31,debit_card,insufficient_funds,2026-01-19 16:38:04,53.0,2023-12-14,17,57055.06,3356.18,6.32,active,115136.58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,983,1.0,2906.31
64471,retry,1,1538.53,43.6,8.0,72677,1538.53,wallet,bank_decline,2026-01-04 05:34:11,30.0,2026-01-01,35,66095.05,1888.43,54.63,none,266168.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,234,1.0,1530.53
71505,payment_link,1,3628.98,252.9,12.0,57861,3628.98,credit_card,bank_decline,2026-02-20 02:38:35,21.0,2023-01-10,20,55527.8,2776.39,5.53,active,90301.56,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1321,1.0,3616.98
21980,voice_call,0,0.0,0.0,90.0,41679,5249.36,upi,customer_abandoned,2026-04-08 01:25:25,29.0,2025-10-16,21,65892.75,3137.75,24.66,active,321099.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,311,0.0,-90.0
43126,payment_link,1,4031.03,94.4,12.0,57749,4031.03,upi,customer_abandoned,2026-04-19 14:54:56,39.0,2025-07-10,15,51499.2,3433.28,13.4,none,124557.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,409,1.0,4019.03
10556,payment_link,1,2368.23,142.7,12.0,4703,2368.23,wallet,customer_abandoned,2026-04-28 18:52:26,38.0,2024-06-22,15,51253.05,3416.87,6.92,active,114576.27,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,792,1.0,2356.23
15616,whatsapp,0,0.0,0.0,18.0,72430,1348.03,upi,customer_abandoned,2026-07-27 07:30:35,41.0,2026-03-15,17,15260.9,897.7,38.57,inactive,62946.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,161,0.0,-18.0
79402,voice_call,1,2697.81,44.5,90.0,86406,2697.81,upi,temporary_bank_issue,2026-02-28 01:10:09,37.0,2024-04-02,22,70923.38,3223.79,9.2,none,141078.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,873,1.0,2607.81
87352,payment_link,1,3875.02,237.7,12.0,34103,3875.02,upi,bank_decline,2026-01-15 02:12:32,33.0,2023-02-15,13,34556.34,2658.18,3.7,none,93275.01,2.0,2.0,1.0,1.0,1.0,0.5,0.5,25.0,1285,1.0,3863.02
49056,retry,1,599.61,242.6,8.0,23033,599.61,wallet,temporary_bank_issue,2026-08-09 12:41:59,23.0,2023-07-15,22,21239.02,965.41,7.08,inactive,31912.31,1.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,1135,1.0,591.61
50253,payment_link,0,0.0,0.0,12.0,61246,1772.74,credit_card,customer_abandoned,2026-03-10 02:57:20,48.0,2022-06-13,21,51003.33,2428.73,5.01,none,77873.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1532,0.0,-12.0
25155,retry,1,2861.18,132.8,8.0,50175,2861.18,upi,network_error,2026-04-18 04:13:57,46.0,2025-10-12,20,26979.2,1348.96,23.19,none,63410.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,315,1.0,2853.18
84660,human_escalation,1,1032.46,223.9,250.0,99398,1032.46,upi,network_error,2026-05-07 04:45:09,18.0,2024-06-15,21,28122.57,1339.17,9.6,none,45316.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,799,1.0,782.46
36374,retry,0,0.0,0.0,8.0,91713,2098.25,debit_card,network_error,2026-02-26 10:57:33,28.0,2021-03-11,17,46769.38,2751.14,3.12,active,64096.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1991,0.0,-8.0
51869,whatsapp,1,477.77,214.0,18.0,84400,477.77,credit_card,authentication_failed,2026-03-21 05:15:43,33.0,2024-03-01,20,17737.2,886.86,8.07,inactive,26886.6,4.0,3.0,3.0,1.0,0.75,0.75,0.25,42.5,905,1.0,459.77
23304,whatsapp,1,1006.94,289.8,18.0,89082,1006.94,wallet,temporary_bank_issue,2026-01-26 02:55:21,35.0,2021-01-13,19,22477.57,1183.03,3.39,none,31439.67,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,2048,1.0,988.94
44955,retry,1,620.44,34.2,8.0,5647,620.44,upi,insufficient_funds,2026-06-10 15:27:29,27.0,2023-08-06,21,10577.91,503.71,6.89,inactive,19616.62,2.0,1.0,1.0,0.0,0.5,0.5,0.0,40.0,1113,1.0,612.44
15589,payment_link,0,0.0,0.0,12.0,24255,1784.2,debit_card,expired_card,2026-01-03 09:14:33,32.0,2026-06-19,16,58501.44,3656.34,64.0,none,620580.22,3.0,3.0,0.0,0.0,1.0,0.0,0.0,45.0,65,0.0,-12.0
29919,whatsapp,1,1022.14,129.5,18.0,73164,1022.14,upi,insufficient_funds,2026-04-15 04:05:03,43.0,2022-04-15,10,17359.1,1735.91,2.3,active,27907.42,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1591,1.0,1004.14
60966,retry,0,0.0,0.0,8.0,27594,1649.04,debit_card,customer_abandoned,2026-05-17 16:49:03,27.0,2021-05-07,15,67209.45,4480.63,2.83,none,96171.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1934,0.0,-8.0
33992,payment_link,1,2181.48,85.3,12.0,23440,2181.48,debit_card,temporary_bank_issue,2026-01-11 00:13:27,21.0,2025-07-29,23,31196.97,1356.39,21.54,inactive,75118.12,2.0,2.0,1.0,0.0,1.0,0.5,0.0,40.0,390,1.0,2169.48
81858,payment_link,1,632.53,124.0,12.0,49266,632.53,upi,authentication_failed,2026-06-09 07:23:28,29.0,2023-05-19,24,27660.24,1152.51,7.35,inactive,39318.75,2.0,2.0,1.0,1.0,1.0,0.5,0.5,25.0,1192,1.0,620.53
58677,email,1,2073.67,114.1,5.0,35101,2073.67,debit_card,customer_abandoned,2026-06-24 12:11:48,32.0,2025-12-21,21,32345.67,1540.27,31.31,active,154973.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,245,1.0,2068.67
13761,whatsapp,1,878.91,62.4,18.0,96329,878.91,credit_card,bank_decline,2026-07-05 08:38:12,18.0,2022-11-06,26,40998.1,1576.85,6.85,none,53088.34,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1386,1.0,860.91
79134,retry,1,1555.3,137.1,8.0,32405,1555.3,debit_card,temporary_bank_issue,2026-07-22 15:12:17,22.0,2022-02-10,22,21044.32,956.56,4.86,none,25589.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1655,1.0,1547.3
58132,retry,1,1060.5,432.0,8.0,14403,1060.5,upi,insufficient_funds,2026-04-02 16:58:06,40.0,2026-04-17,18,23579.28,1309.96,51.36,inactive,119032.45,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,45.0,128,1.0,1052.5
83024,retry,1,3986.59,93.9,8.0,19681,3986.59,upi,network_error,2026-04-01 10:47:07,41.0,2026-04-16,19,37348.49,1965.71,53.8,none,195487.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,129,1.0,3978.59
99488,whatsapp,0,0.0,0.0,18.0,16150,5466.67,credit_card,bank_decline,2026-05-04 17:35:50,22.0,2025-11-16,14,67260.62,4804.33,18.26,active,393441.72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,280,0.0,-18.0
77695,human_escalation,1,5182.46,38.5,250.0,84483,5182.46,net_banking,insufficient_funds,2026-08-07 13:02:24,46.0,2023-02-05,22,78479.5,3567.25,6.21,inactive,113140.09,2.0,2.0,1.0,0.0,1.0,0.5,0.0,40.0,1295,1.0,4932.46
24415,email,0,0.0,0.0,5.0,63038,3789.15,upi,insufficient_funds,2026-08-22 16:28:52,18.0,2025-08-04,24,67385.76,2807.74,22.83,active,302109.26,3.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,45.0,384,0.0,-5.0
27884,payment_link,0,0.0,0.0,12.0,70849,484.01,credit_card,bank_decline,2026-03-30 21:38:22,33.0,2026-03-26,21,34808.76,1657.56,51.14,none,149159.97,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,150,0.0,-12.0
80106,voice_call,1,1461.37,82.6,90.0,29686,1461.37,debit_card,temporary_bank_issue,2026-01-24 07:52:58,35.0,2025-12-18,15,19352.1,1290.14,22.09,none,95881.23,2.0,2.0,1.0,0.0,1.0,0.5,0.0,40.0,248,1.0,1371.37
85376,payment_link,1,3529.44,123.6,12.0,76218,3529.44,upi,customer_abandoned,2026-02-03 16:40:29,31.0,2021-04-15,24,64496.64,2687.36,4.48,active,98091.45,3.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,45.0,1956,1.0,3517.44
99136,whatsapp,0,0.0,0.0,18.0,99995,2126.41,upi,insufficient_funds,2026-04-02 13:03:43,44.0,2023-05-28,13,19488.17,1499.09,4.01,active,41181.93,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,1183,0.0,-18.0
80035,voice_call,1,1048.51,42.3,90.0,46599,1048.51,debit_card,bank_decline,2026-02-25 02:45:51,44.0,2023-02-18,15,15319.65,1021.31,4.27,none,22011.22,1.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,1282,1.0,958.51
91291,retry,1,1124.76,368.4,8.0,50516,1124.76,credit_card,bank_decline,2026-02-14 09:52:24,50.0,2025-03-28,24,24685.68,1028.57,17.09,none,64052.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,513,1.0,1116.76
66169,payment_link,0,0.0,0.0,12.0,66702,2372.62,upi,authentication_failed,2026-04-07 13:50:55,18.0,2022-06-23,17,51735.25,3043.25,4.08,inactive,72812.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1522,0.0,-12.0
91591,payment_link,0,0.0,0.0,12.0,94832,3353.39,upi,expired_card,2026-05-14 03:38:18,40.0,2021-01-13,19,57746.89,3039.31,3.39,none,79764.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2048,0.0,-12.0
95449,retry,1,3009.0,152.5,8.0,5248,3009.0,upi,temporary_bank_issue,2026-03-20 01:53:58,18.0,2022-02-16,23,106817.06,4644.22,5.09,inactive,139118.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1649,1.0,3001.0
11229,retry,1,524.52,139.1,8.0,14400,524.52,upi,temporary_bank_issue,2026-01-19 15:33:09,34.0,2021-07-03,17,7186.58,422.74,3.31,none,8954.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1877,1.0,516.52
80279,retry,1,928.7,152.0,8.0,98776,928.7,net_banking,expired_card,2026-08-04 19:09:12,31.0,2024-09-04,18,17155.62,953.09,9.16,inactive,30739.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,718,1.0,920.7
75992,human_escalation,1,4327.37,31.4,250.0,49792,4327.37,upi,temporary_bank_issue,2026-06-14 17:35:40,24.0,2024-03-06,15,47047.95,3136.53,6.09,active,132420.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,900,1.0,4077.37
41488,retry,0,0.0,0.0,8.0,63654,4021.3,upi,customer_abandoned,2026-05-20 07:33:16,44.0,2025-02-12,14,25956.56,1854.04,9.18,none,61742.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,557,0.0,-8.0
52084,payment_link,1,1278.99,99.0,12.0,3774,1278.99,upi,temporary_bank_issue,2026-02-09 02:01:57,25.0,2021-11-16,20,18709.2,935.46,4.2,active,34997.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1741,1.0,1266.99
61245,payment_link,1,2088.77,86.4,12.0,17188,2088.77,credit_card,customer_abandoned,2026-07-28 09:09:49,26.0,2023-08-24,19,23695.47,1247.13,6.34,inactive,31378.6,2.0,2.0,0.0,0.0,1.0,0.0,0.0,40.0,1095,1.0,2076.77
46981,retry,0,0.0,0.0,8.0,4557,2074.69,debit_card,expired_card,2026-07-05 21:37:37,23.0,2025-07-27,13,13283.53,1021.81,12.11,none,35310.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,392,0.0,-8.0
5910,email,1,921.94,228.3,5.0,17045,921.94,wallet,temporary_bank_issue,2026-05-14 17:57:32,28.0,2026-03-13,12,16988.88,1415.74,26.89,inactive,111682.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,163,1.0,916.94
92118,whatsapp,1,563.81,242.6,18.0,51969,563.81,credit_card,temporary_bank_issue,2026-08-18 20:01:49,31.0,2021-03-04,21,21247.38,1011.78,3.84,none,28941.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1998,1.0,545.81
74749,payment_link,0,0.0,0.0,12.0,83932,1861.97,upi,bank_decline,2026-03-07 01:25:01,35.0,2022-04-15,19,36424.52,1917.08,4.36,none,45775.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1591,0.0,-12.0
42719,retry,1,4293.16,86.1,8.0,27474,4293.16,credit_card,customer_abandoned,2026-04-04 10:35:30,24.0,2021-05-14,26,65187.2,2507.2,4.93,none,86371.97,4.0,3.0,0.0,0.0,0.75,0.0,0.0,50.0,1927,1.0,4285.16
77910,retry,1,11965.5,40.0,8.0,2701,11965.5,credit_card,customer_abandoned,2026-04-18 23:35:00,35.0,2025-12-19,11,63927.93,5811.63,16.27,active,501803.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,247,1.0,11957.5
