transaction_id,customer_id,amount,payment_method,failure_reason,timestamp,status
62372,34556,1152.18,credit_card,none,2026-01-29 22:42:33,success
62373,58436,1265.12,debit_card,none,2026-04-20 04:37:57,success
62374,33700,1119.86,upi,none,2026-05-21 05:12:45,success
62375,77038,2234.85,upi,none,2026-07-19 01:49:40,success
62376,81770,4289.34,credit_card,insufficient_funds,2026-05-01 19:56:11,failed
62377,74967,1406.49,credit_card,bank_decline,2026-07-08 21:08:53,failed
62378,94007,1640.35,credit_card,authentication_failed,2026-06-29 08:28:49,failed
62379,76638,4836.49,credit_card,customer_abandoned,2026-07-02 02:41:15,failed
62380,20871,2114.21,debit_card,customer_abandoned,2026-04-08 14:26:31,failed
62381,69957,4980.15,net_banking,none,2026-01-14 17:05:02,success
62382,2579,882.74,credit_card,none,2026-05-01 06:40:19,success
62383,39896,630.38,debit_card,insufficient_funds,2026-02-24 08:06:49,failed
62384,19993,4364.11,net_banking,customer_abandoned,2026-04-10 09:36:26,failed
62385,13152,1982.27,upi,temporary_bank_issue,2026-02-16 07:30:20,failed
62386,72284,5533.98,net_banking,temporary_bank_issue,2026-02-28 03:56:17,failed
62387,89348,2466.68,upi,bank_decline,2026-07-15 16:04:36,failed
62388,82713,2230.01,upi,none,2026-01-14 09:08:40,success
62389,22063,292.75,net_banking,bank_decline,2026-06-07 14:13:00,failed
62390,79414,6408.58,upi,authentication_failed,2026-04-14 23:39:35,failed
62391,69448,529.55,wallet,none,2026-06-25 04:05:14,success
62392,36817,3129.89,upi,temporary_bank_issue,2026-05-02 22:21:41,failed
62393,29289,678.35,upi,none,2026-04-14 16:29:14,success
62394,54072,3572.36,net_banking,none,2026-02-21 08:16:03,success
62395,77604,1831.93,debit_card,bank_decline,2026-06-20 02:22:05,failed
62396,38738,780.42,upi,network_error,2026-04-19 04:30:30,failed
62397,62627,1844.03,credit_card,customer_abandoned,2026-08-18 07:05:47,failed
62398,28974,1252.43,upi,customer_abandoned,2026-07-04 05:05:21,failed
62399,10185,1486.9,net_banking,bank_decline,2026-01-14 21:13:20,failed
62400,66490,1020.19,upi,authentication_failed,2026-07-19 10:15:54,failed
62401,41468,2386.68,wallet,none,2026-06-07 14:26:34,success
62402,34028,2014.3,credit_card,none,2026-08-04 19:38:37,success
62403,2704,1264.71,credit_card,authentication_failed,2026-03-02 21:06:52,failed
62404,4707,3869.69,upi,none,2026-04-04 20:42:48,success
62405,86344,1659.5,upi,network_error,2026-03-23 01:44:49,failed
62406,12967,2353.65,upi,network_error,2026-01-12 19:26:10,failed
62407,74862,1733.31,upi,network_error,2026-05-16 06:50:29,failed
62408,17655,1055.88,debit_card,customer_abandoned,2026-07-08 16:26:28,failed
62409,93926,1420.54,upi,customer_abandoned,2026-01-03 02:02:50,failed
62410,93504,5034.4,credit_card,none,2026-02-05 15:26:47,success
62411,30430,759.28,credit_card,authentication_failed,2026-06-03 15:15:14,failed
62412,60590,2442.96,net_banking,authentication_failed,2026-03-23 18:56:01,failed
62413,60657,1376.21,debit_card,insufficient_funds,2026-05-03 17:42:48,failed
62414,81236,3426.73,upi,none,2026-06-29 05:10:40,success
62415,24560,1151.39,upi,customer_abandoned,2026-04-17 23:32:01,failed
62416,86756,2119.09,debit_card,expired_card,2026-04-19 15:55:27,failed
62417,11206,1043.52,credit_card,temporary_bank_issue,2026-05-16 18:45:44,failed
62418,61338,5946.74,debit_card,bank_decline,2026-06-03 11:21:02,failed
62419,2028,4187.58,credit_card,customer_abandoned,2026-06-11 12:02:46,failed
62420,92305,21686.72,upi,none,2026-02-24 06:03:55,success
62421,37477,3658.35,debit_card,expired_card,2026-02-26 08:47:44,failed
62422,71183,1999.74,upi,temporary_bank_issue,2026-03-05 00:56:34,failed
62423,94670,4283.01,credit_card,authentication_failed,2026-05-26 22:33:42,failed
62424,66440,1512.48,upi,network_error,2026-03-05 01:50:05,failed
62425,62502,1942.93,net_banking,customer_abandoned,2026-07-23 10:29:09,failed
62426,28956,4583.88,upi,none,2026-03-10 23:54:27,success
62427,54428,3421.73,upi,bank_decline,2026-03-04 21:11:41,failed
62428,80397,1852.88,wallet,none,2026-02-27 02:47:47,success
62429,80353,1661.3,credit_card,none,2026-05-19 20:13:49,success
62430,10464,1860.55,debit_card,none,2026-05-04 10:26:45,success
62431,8564,1166.36,debit_card,temporary_bank_issue,2026-07-16 21:03:37,failed
62432,45629,1111.56,debit_card,customer_abandoned,2026-05-29 17:54:19,failed
62433,17154,2315.1,net_banking,temporary_bank_issue,2026-04-18 07:05:15,failed
62434,11381,6213.58,credit_card,expired_card,2026-03-25 20:09:51,failed
62435,92110,3989.74,upi,customer_abandoned,2026-05-21 14:24:51,failed
62436,78595,725.55,upi,insufficient_funds,2026-06-17 15:30:49,failed
62437,64138,4736.22,debit_card,temporary_bank_issue,2026-07-06 05:04:01,failed
62438,73606,1451.99,upi,network_error,2026-05-09 02:28:31,failed
62439,92276,11379.21,credit_card,expired_card,2026-01-25 13:24:06,failed
62440,75591,2576.91,credit_card,none,2026-06-08 16:11:58,success
62441,47227,4697.78,upi,temporary_bank_issue,2026-04-27 02:59:24,failed
62442,50096,4410.97,upi,none,2026-06-22 08:57:33,success
62443,5101,3621.21,upi,bank_decline,2026-01-31 13:19:07,failed
62444,91167,885.05,wallet,insufficient_funds,2026-02-07 21:32:04,failed
62445,54120,1404.36,upi,temporary_bank_issue,2026-05-09 06:38:33,failed
62446,3188,1088.73,upi,temporary_bank_issue,2026-06-10 18:28:37,failed
62447,45681,4373.09,debit_card,insufficient_funds,2026-08-16 15:46:01,failed
62448,11075,3870.76,upi,none,2026-07-24 15:22:34,success
62449,49942,2075.24,upi,none,2026-03-24 18:53:16,success
62450,84311,902.52,upi,insufficient_funds,2026-05-15 03:07:17,failed
62451,2219,1100.75,upi,bank_decline,2026-06-30 09:25:25,failed
62452,56237,6721.87,credit_card,customer_abandoned,2026-08-01 09:42:17,failed
62453,13015,3712.48,credit_card,expired_card,2026-03-20 05:01:08,failed
62454,69230,713.05,debit_card,none,2026-03-21 12:10:29,success
62455,69973,844.44,debit_card,none,2026-05-18 00:01:32,success
62456,24679,2184.49,upi,none,2026-04-14 16:53:38,success
62457,28531,6128.38,upi,network_error,2026-03-23 16:57:36,failed
62458,26597,4884.27,debit_card,insufficient_funds,2026-02-07 23:55:27,failed
62459,89945,3615.54,upi,none,2026-03-04 19:55:14,success
62460,19009,2726.96,upi,none,2026-07-22 04:26:42,success
62461,74512,1630.33,debit_card,none,2026-07-08 22:12:02,success
62462,17440,1585.51,credit_card,customer_abandoned,2026-02-17 13:32:30,failed
62463,21988,7126.01,credit_card,network_error,2026-02-04 01:05:44,failed
62464,65018,600.93,debit_card,none,2026-02-01 05:39:37,success
62465,63295,2033.49,upi,none,2026-07-03 09:32:32,success
62466,88398,2914.73,credit_card,expired_card,2026-04-08 13:52:45,failed
62467,29638,1153.62,net_banking,none,2026-03-25 09:59:43,success
62468,66285,1130.81,upi,none,2026-06-04 05:03:04,success
62469,69561,553.19,upi,expired_card,2026-05-30 11:08:20,failed
62470,54863,1537.74,upi,none,2026-02-04 11:07:02,success
62471,94995,2143.64,upi,none,2026-07-15 20:09:20,success
62472,34792,958.77,debit_card,none,2026-05-23 17:37:38,success
62473,13066,4276.93,credit_card,expired_card,2026-05-20 02:45:54,failed
62474,99765,1844.35,debit_card,none,2026-05-28 15:04:55,success
62475,57893,494.32,upi,none,2026-06-30 18:49:05,success
62476,13081,2189.07,upi,none,2026-04-24 17:31:14,success
62477,40816,454.2,upi,authentication_failed,2026-03-10 22:12:34,failed
62478,4219,2987.66,upi,temporary_bank_issue,2026-01-26 14:16:43,failed
62479,72044,2519.78,upi,customer_abandoned,2026-03-09 06:31:36,failed
62480,25653,2234.76,credit_card,temporary_bank_issue,2026-06-17 15:04:26,failed
62481,31016,1793.76,credit_card,none,2026-08-15 07:48:33,success
62482,41698,1594.63,credit_card,network_error,2026-02-25 01:17:08,failed
62483,12336,552.12,upi,bank_decline,2026-05-03 17:00:23,failed
62484,58982,1811.64,debit_card,insufficient_funds,2026-01-18 03:33:53,failed
62485,46823,1323.24,credit_card,none,2026-07-19 22:04:50,success
62486,2276,775.51,upi,none,2026-07-04 10:30:23,success
62487,8057,3161.7,upi,customer_abandoned,2026-05-01 13:40:08,failed
62488,7195,1517.77,net_banking,insufficient_funds,2026-08-19 11:06:25,failed
62489,62991,2554.75,credit_card,bank_decline,2026-04-07 03:09:15,failed
62490,64661,1740.98,upi,customer_abandoned,2026-08-13 04:47:28,failed
62491,99844,2925.35,upi,none,2026-05-04 06:32:27,success
62492,87453,1106.26,debit_card,authentication_failed,2026-08-22 07:28:35,failed
62493,36472,1233.4,debit_card,bank_decline,2026-07-08 19:19:21,failed
62494,54620,928.67,upi,insufficient_funds,2026-07-22 02:26:56,failed
62495,7147,2009.01,upi,none,2026-05-01 03:04:48,success
62496,35656,713.79,debit_card,none,2026-01-21 03:21:21,success
62497,51506,5541.98,upi,none,2026-08-08 10:58:37,success
62498,14743,2340.54,upi,bank_decline,2026-07-03 09:02:16,failed
62499,66814,1158.31,upi,customer_abandoned,2026-05-27 00:43:46,failed
62500,22536,1157.99,debit_card,none,2026-08-14 02:19:09,success
62501,32203,346.58,upi,expired_card,2026-07-26 23:09:16,failed
62502,39613,704.27,upi,none,2026-05-10 04:03:55,success
62503,97937,2224.92,wallet,none,2026-05-29 06:09:18,success
62504,12627,777.82,upi,insufficient_funds,2026-07-21 01:22:54,failed
62505,30922,1156.69,upi,none,2026-02-18 21:14:34,success
62506,8375,887.41,upi,none,2026-06-30 10:51:07,success
62507,22174,1140.45,debit_card,network_error,2026-07-23 22:04:21,failed
62508,31199,648.03,upi,customer_abandoned,2026-06-13 20:09:18,failed
62509,24871,4105.85,upi,expired_card,2026-01-21 13:20:52,failed
62510,86601,414.34,net_banking,customer_abandoned,2026-03-20 05:33:35,failed
62511,52629,1103.69,upi,network_error,2026-01-27 07:38:31,failed
62512,96055,594.37,debit_card,network_error,2026-06-28 09:07:28,failed
62513,72306,934.77,credit_card,none,2026-07-21 17:51:56,success
62514,59243,2269.07,debit_card,bank_decline,2026-08-22 00:55:35,failed
62515,30719,459.15,net_banking,customer_abandoned,2026-07-11 23:44:15,failed
62516,91029,3008.73,upi,bank_decline,2026-06-14 21:39:34,failed
62517,18378,1005.93,net_banking,bank_decline,2026-08-20 13:01:19,failed
62518,40325,3267.42,credit_card,none,2026-01-02 21:02:47,success
62519,90901,1203.9,wallet,temporary_bank_issue,2026-07-02 07:32:27,failed
62520,52456,780.47,upi,insufficient_funds,2026-06-24 02:40:16,failed
62521,19282,3429.88,credit_card,expired_card,2026-06-02 18:45:51,failed
62522,2027,734.08,upi,temporary_bank_issue,2026-07-14 07:39:29,failed
62523,99032,1906.98,upi,bank_decline,2026-07-29 00:59:44,failed
62524,34601,13705.13,upi,customer_abandoned,2026-06-14 00:20:28,failed
62525,60357,2006.35,wallet,network_error,2026-04-11 12:05:42,failed
62526,94924,886.42,net_banking,expired_card,2026-08-16 18:47:28,failed
62527,30274,2493.17,debit_card,none,2026-07-27 18:45:07,success
62528,21346,2897.54,credit_card,customer_abandoned,2026-02-22 19:46:50,failed
62529,50734,1726.31,net_banking,insufficient_funds,2026-01-03 23:00:23,failed
62530,54046,4050.42,debit_card,insufficient_funds,2026-01-05 12:58:24,failed
62531,69205,1904.49,wallet,bank_decline,2026-04-17 00:02:37,failed
62532,17964,2928.19,credit_card,none,2026-04-30 02:25:35,success
62533,25263,2150.39,debit_card,insufficient_funds,2026-07-15 08:04:09,failed
62534,70154,2454.89,net_banking,none,2026-07-24 02:51:48,success
62535,3607,1126.45,debit_card,customer_abandoned,2026-04-29 08:06:18,failed
62536,76536,5060.8,upi,authentication_failed,2026-01-07 03:21:39,failed
62537,57687,1367.19,debit_card,customer_abandoned,2026-06-18 00:51:24,failed
62538,21289,1716.11,upi,network_error,2026-01-22 16:07:09,failed
62539,75076,1091.82,debit_card,customer_abandoned,2026-02-16 17:09:59,failed
62540,21132,1997.14,upi,customer_abandoned,2026-08-08 13:20:22,failed
62541,12071,18426.73,upi,none,2026-02-20 06:14:23,success
62542,13177,2220.34,upi,network_error,2026-06-16 17:34:48,failed
62543,65639,626.92,debit_card,authentication_failed,2026-02-26 17:10:22,failed
62544,45542,1220.61,debit_card,bank_decline,2026-04-15 07:53:09,failed
62545,64324,1278.09,credit_card,network_error,2026-02-17 04:14:29,failed
62546,96217,1833.68,upi,bank_decline,2026-02-12 02:03:42,failed
62547,48583,1208.74,upi,authentication_failed,2026-03-26 14:18:19,failed
62548,39781,2091.0,net_banking,expired_card,2026-07-12 08:52:43,failed
62549,89140,2027.27,upi,bank_decline,2026-02-23 14:40:42,failed
62550,59676,1382.16,credit_card,expired_card,2026-04-23 15:25:25,failed
62551,47577,2944.62,upi,temporary_bank_issue,2026-05-10 18:08:11,failed
62552,22334,1966.12,upi,none,2026-01-27 22:58:48,success
62553,7462,5532.46,upi,customer_abandoned,2026-08-10 20:05:01,failed
62554,98101,1445.11,credit_card,none,2026-04-06 13:41:59,success
62555,98205,1824.5,debit_card,bank_decline,2026-07-16 11:55:39,failed
62556,76699,842.89,credit_card,customer_abandoned,2026-06-20 01:29:18,failed
62557,52068,3999.0,credit_card,none,2026-02-05 15:33:47,success
62558,96283,1465.84,credit_card,expired_card,2026-07-25 01:57:34,failed
62559,12986,899.97,credit_card,authentication_failed,2026-04-17 16:10:06,failed
62560,92133,2495.83,credit_card,none,2026-08-15 08:30:57,success
62561,59846,1889.99,credit_card,temporary_bank_issue,2026-07-16 17:28:39,failed
62562,37311,1792.42,wallet,temporary_bank_issue,2026-01-01 02:05:06,failed
62563,35981,1288.67,credit_card,customer_abandoned,2026-02-18 10:13:05,failed
62564,29028,1410.97,upi,customer_abandoned,2026-02-21 03:51:01,failed
62565,62086,1097.98,credit_card,bank_decline,2026-03-15 19:56:29,failed
62566,31327,2710.96,upi,insufficient_funds,2026-05-29 17:06:42,failed
62567,82321,5799.31,upi,customer_abandoned,2026-02-27 16:17:08,failed
62568,83812,4202.9,debit_card,network_error,2026-02-20 20:16:43,failed
62569,91483,2124.47,credit_card,insufficient_funds,2026-08-12 00:31:14,failed
62570,36351,3028.39,wallet,customer_abandoned,2026-02-01 23:08:51,failed
62571,17941,2326.42,credit_card,expired_card,2026-07-09 20:20:18,failed
62572,2324,1305.85,wallet,bank_decline,2026-07-30 02:02:11,failed
62573,15230,1033.82,upi,customer_abandoned,2026-06-22 06:29:27,failed
62574,54856,694.29,debit_card,none,2026-06-11 11:09:09,success
62575,49785,1396.63,debit_card,none,2026-03-10 14:37:52,success
62576,34479,843.0,net_banking,none,2026-07-20 15:56:06,success
62577,29431,1325.25,credit_card,insufficient_funds,2026-08-19 15:17:22,failed
62578,9891,1055.3,upi,customer_abandoned,2026-03-27 01:50:20,failed
62579,11760,2033.55,upi,customer_abandoned,2026-08-03 20:59:04,failed
62580,58309,491.45,upi,customer_abandoned,2026-06-24 19:34:34,failed
62581,48908,775.06,upi,network_error,2026-01-03 01:29:15,failed
62582,13948,1769.02,debit_card,insufficient_funds,2026-02-21 15:23:12,failed
62583,30126,3507.35,debit_card,expired_card,2026-04-29 17:47:39,failed
62584,43294,2108.65,credit_card,none,2026-07-27 04:39:23,success
62585,51904,1817.93,debit_card,none,2026-06-17 12:43:34,success
62586,30270,2268.08,wallet,insufficient_funds,2026-04-10 02:26:39,failed
62587,6452,1111.19,wallet,customer_abandoned,2026-03-01 08:59:50,failed
62588,98050,1158.8,upi,customer_abandoned,2026-01-12 22:03:48,failed
62589,43899,1508.41,upi,network_error,2026-07-22 07:24:12,failed
62590,40367,18272.3,net_banking,none,2026-01-31 23:46:25,success
62591,26432,1935.65,upi,expired_card,2026-01-18 02:05:24,failed
62592,25715,3066.57,debit_card,network_error,2026-02-26 22:54:28,failed
62593,57336,5647.24,upi,bank_decline,2026-06-07 09:05:53,failed
62594,12648,5056.84,debit_card,authentication_failed,2026-06-19 14:42:55,failed
62595,7192,4345.19,credit_card,none,2026-07-16 18:00:23,success
62596,75116,2051.02,upi,none,2026-08-15 20:10:57,success
62597,64835,2618.14,upi,bank_decline,2026-02-23 10:46:33,failed
62598,48981,1198.69,credit_card,authentication_failed,2026-05-14 00:25:26,failed
62599,81542,3272.38,upi,bank_decline,2026-01-08 15:17:05,failed
62600,14093,2746.18,debit_card,none,2026-04-02 23:55:16,success
62601,97035,975.65,upi,bank_decline,2026-01-08 04:04:23,failed
62602,57944,1310.53,upi,none,2026-04-30 12:04:02,success
62603,94508,1863.1,credit_card,insufficient_funds,2026-01-27 18:31:54,failed
62604,5848,802.82,upi,bank_decline,2026-08-05 02:44:12,failed
62605,60133,4028.12,credit_card,none,2026-06-10 21:23:40,success
62606,58635,1185.27,credit_card,temporary_bank_issue,2026-01-31 16:00:07,failed
62607,20983,1276.57,upi,none,2026-01-01 08:29:30,success
62608,70438,1363.48,wallet,bank_decline,2026-05-29 08:00:09,failed
62609,13977,1800.46,upi,none,2026-05-20 01:53:22,success
62610,53877,3009.96,wallet,none,2026-03-05 08:38:44,success
62611,71920,999.12,net_banking,insufficient_funds,2026-05-22 13:06:05,failed
62612,14940,3453.57,debit_card,temporary_bank_issue,2026-08-07 07:24:50,failed
62613,4919,1465.39,debit_card,none,2026-05-23 12:15:56,success
62614,57797,1743.62,credit_card,authentication_failed,2026-06-11 11:41:59,failed
62615,76769,2589.8,net_banking,none,2026-03-09 09:19:29,success
62616,5003,410.22,wallet,network_error,2026-03-05 21:41:53,failed
62617,75756,1122.22,debit_card,expired_card,2026-02-03 06:33:04,failed
62618,60968,1059.97,credit_card,none,2026-04-10 04:55:33,success
62619,95629,5780.41,upi,none,2026-01-06 14:25:51,success
62620,58374,1906.22,debit_card,customer_abandoned,2026-08-13 16:13:39,failed
62621,33683,1771.94,upi,none,2026-05-22 03:40:21,success
62622,66454,2522.21,credit_card,none,2026-06-02 22:40:24,success
62623,26962,453.58,credit_card,temporary_bank_issue,2026-01-28 03:17:02,failed
62624,42090,1522.32,upi,bank_decline,2026-07-20 19:26:45,failed
62625,92929,1172.35,wallet,insufficient_funds,2026-05-28 23:37:16,failed
62626,10364,2517.43,net_banking,none,2026-05-09 16:41:27,success
62627,78479,907.53,debit_card,customer_abandoned,2026-01-01 19:19:04,failed
62628,92961,2153.56,debit_card,none,2026-08-03 11:31:16,success
62629,3789,1623.41,wallet,none,2026-03-27 00:22:42,success
62630,84565,788.57,upi,insufficient_funds,2026-06-10 13:03:45,failed
62631,37111,1673.58,debit_card,temporary_bank_issue,2026-07-21 16:54:51,failed
62632,77339,849.36,debit_card,network_error,2026-04-30 17:51:03,failed
62633,26595,3637.46,upi,none,2026-03-07 09:20:58,success
62634,54527,1602.07,debit_card,customer_abandoned,2026-02-10 21:39:58,failed
62635,19507,1382.03,credit_card,authentication_failed,2026-01-04 22:07:50,failed
62636,80881,4801.89,upi,temporary_bank_issue,2026-03-24 14:15:06,failed
62637,6615,959.5,debit_card,customer_abandoned,2026-05-25 10:29:33,failed
62638,69855,1413.66,upi,authentication_failed,2026-06-03 21:29:52,failed
62639,60876,1844.97,upi,customer_abandoned,2026-07-23 02:04:53,failed
62640,99564,6030.67,upi,none,2026-02-16 12:48:45,success
62641,22005,7325.68,upi,none,2026-01-29 19:29:07,success
62642,10429,1341.55,upi,expired_card,2026-07-11 22:56:02,failed
62643,89404,3934.72,debit_card,none,2026-05-09 15:37:35,success
62644,37666,301.95,debit_card,none,2026-08-22 12:59:32,success
62645,12117,1961.03,upi,temporary_bank_issue,2026-06-10 13:47:24,failed
62646,23942,2752.24,debit_card,insufficient_funds,2026-03-17 18:25:46,failed
62647,48701,1992.32,upi,network_error,2026-05-23 03:57:06,failed
62648,15622,1904.57,upi,expired_card,2026-05-02 07:28:36,failed
62649,4705,380.44,net_banking,insufficient_funds,2026-06-23 12:00:57,failed
62650,42766,517.33,debit_card,temporary_bank_issue,2026-03-02 02:40:57,failed
62651,11452,1901.62,debit_card,none,2026-08-09 01:45:13,success
62652,78063,1078.6,net_banking,customer_abandoned,2026-08-20 23:48:28,failed
62653,98229,2112.02,credit_card,none,2026-08-17 06:17:08,success
62654,60016,713.32,debit_card,insufficient_funds,2026-06-27 16:09:15,failed
62655,94507,1296.3,upi,customer_abandoned,2026-05-16 07:09:26,failed
62656,4941,836.54,credit_card,network_error,2026-06-01 08:10:37,failed
62657,75861,464.78,upi,bank_decline,2026-06-25 23:13:00,failed
62658,20790,1661.2,upi,insufficient_funds,2026-02-09 08:03:00,failed
62659,52062,3188.8,credit_card,none,2026-07-17 15:15:00,success
62660,7710,655.54,upi,none,2026-01-28 11:16:43,success
62661,79055,6701.0,wallet,insufficient_funds,2026-01-11 01:52:03,failed
62662,49879,1821.4,credit_card,none,2026-02-08 04:07:15,success
62663,4125,5155.45,upi,expired_card,2026-07-08 04:59:27,failed
62664,16596,2096.01,upi,none,2026-04-16 02:36:09,success
62665,22033,3014.6,wallet,customer_abandoned,2026-02-11 13:14:22,failed
62666,51829,1092.49,upi,insufficient_funds,2026-05-13 16:13:43,failed
62667,67486,498.99,credit_card,temporary_bank_issue,2026-07-07 06:40:44,failed
62668,58269,1696.91,upi,insufficient_funds,2026-04-11 02:23:32,failed
62669,56302,559.6,debit_card,none,2026-03-20 08:08:26,success
62670,35658,1717.59,credit_card,insufficient_funds,2026-01-02 13:41:15,failed
62671,83655,3263.02,upi,none,2026-04-16 23:47:02,success
62672,41528,3340.8,debit_card,insufficient_funds,2026-01-07 13:37:39,failed
62673,26970,1448.46,upi,bank_decline,2026-02-01 12:32:34,failed
62674,66016,5298.51,upi,authentication_failed,2026-06-21 08:25:02,failed
62675,80179,1968.58,upi,expired_card,2026-08-18 07:16:43,failed
62676,63016,1028.79,upi,none,2026-08-15 07:08:34,success
62677,81657,2015.92,credit_card,customer_abandoned,2026-01-28 14:42:42,failed
62678,37968,1248.65,upi,temporary_bank_issue,2026-08-16 03:18:12,failed
62679,52182,614.66,wallet,customer_abandoned,2026-03-09 08:19:49,failed
62680,20030,895.19,wallet,bank_decline,2026-03-02 19:33:34,failed
62681,82254,1020.34,upi,expired_card,2026-03-04 13:08:14,failed
62682,81510,1326.5,wallet,insufficient_funds,2026-02-26 12:54:49,failed
62683,83762,834.68,net_banking,temporary_bank_issue,2026-05-07 17:10:36,failed
62684,23907,837.37,debit_card,authentication_failed,2026-02-07 09:35:18,failed
62685,26231,1143.01,upi,network_error,2026-03-17 10:15:29,failed
62686,47565,835.68,credit_card,bank_decline,2026-03-20 06:56:40,failed
62687,71731,2535.5,wallet,none,2026-07-28 18:18:42,success
62688,23190,1474.83,net_banking,temporary_bank_issue,2026-01-05 18:32:06,failed
62689,76352,1409.16,net_banking,bank_decline,2026-05-04 05:17:47,failed
62690,98554,1952.38,upi,customer_abandoned,2026-08-18 21:19:17,failed
62691,50030,1423.55,net_banking,none,2026-02-14 07:55:43,success
62692,69140,2663.45,upi,temporary_bank_issue,2026-06-25 19:44:31,failed
62693,42463,983.8,upi,insufficient_funds,2026-05-16 06:54:06,failed
62694,53823,2283.38,upi,temporary_bank_issue,2026-01-08 20:03:57,failed
62695,26783,1227.35,upi,none,2026-04-01 03:11:48,success
62696,56788,799.46,upi,none,2026-02-17 17:27:17,success
62697,24872,2285.56,upi,insufficient_funds,2026-05-11 01:21:42,failed
62698,74824,1131.63,upi,none,2026-02-24 17:40:24,success
62699,95531,2276.1,debit_card,bank_decline,2026-05-11 22:52:01,failed
62700,46277,2521.94,upi,customer_abandoned,2026-02-14 12:10:55,failed
62701,98150,2113.26,upi,insufficient_funds,2026-02-11 09:31:22,failed
62702,6101,2500.8,credit_card,none,2026-05-19 00:39:38,success
62703,4880,845.17,upi,network_error,2026-02-08 23:30:05,failed
62704,94731,1656.24,upi,insufficient_funds,2026-08-23 16:01:28,failed
62705,67890,1293.9,credit_card,expired_card,2026-07-05 17:22:54,failed
62706,41842,1911.7,upi,authentication_failed,2026-03-09 02:09:57,failed
62707,48703,2909.34,upi,insufficient_funds,2026-07-03 02:36:22,failed
62708,42255,980.92,credit_card,customer_abandoned,2026-02-19 06:04:15,failed
62709,81723,2218.52,net_banking,customer_abandoned,2026-04-09 04:00:08,failed
62710,85883,3851.72,upi,customer_abandoned,2026-03-13 17:34:45,failed
62711,4705,580.48,upi,insufficient_funds,2026-02-02 23:29:08,failed
62712,97785,4982.75,credit_card,authentication_failed,2026-05-12 14:57:34,failed
62713,3218,2242.39,upi,none,2026-01-05 09:14:50,success
62714,56007,4853.24,upi,insufficient_funds,2026-07-05 00:29:45,failed
62715,61282,1942.36,upi,bank_decline,2026-07-26 03:16:25,failed
62716,34528,2732.79,upi,temporary_bank_issue,2026-02-22 09:18:30,failed
62717,44608,3473.82,net_banking,none,2026-01-26 06:19:10,success
62718,11816,4250.9,credit_card,temporary_bank_issue,2026-04-19 02:16:50,failed
62719,5350,2309.15,credit_card,customer_abandoned,2026-01-01 16:55:21,failed
62720,48290,1274.44,debit_card,authentication_failed,2026-03-24 23:04:42,failed
62721,24522,2516.62,upi,none,2026-03-31 15:45:26,success
62722,36585,1455.47,upi,expired_card,2026-06-25 12:22:26,failed
62723,60939,2768.9,upi,none,2026-02-18 05:31:28,success
62724,96093,1169.31,credit_card,bank_decline,2026-04-04 01:46:29,failed
62725,47945,661.78,credit_card,customer_abandoned,2026-02-04 03:15:44,failed
62726,48559,1838.93,wallet,none,2026-06-24 06:58:11,success
62727,41522,1405.53,upi,customer_abandoned,2026-03-23 06:22:41,failed
62728,7804,769.04,credit_card,bank_decline,2026-08-22 01:31:36,failed
62729,18079,2125.62,upi,customer_abandoned,2026-07-19 00:08:09,failed
62730,34305,1322.82,upi,bank_decline,2026-07-23 02:06:29,failed
62731,12064,6158.2,upi,customer_abandoned,2026-04-09 03:26:07,failed
62732,36318,1893.57,upi,none,2026-04-13 12:39:19,success
62733,56279,3155.57,debit_card,expired_card,2026-07-28 11:40:03,failed
62734,37575,1252.38,debit_card,none,2026-07-03 01:31:34,success
62735,847,1512.69,credit_card,customer_abandoned,2026-07-17 03:58:00,failed
62736,55888,2117.49,debit_card,insufficient_funds,2026-02-11 14:26:19,failed
62737,22053,943.39,upi,insufficient_funds,2026-02-08 10:20:03,failed
62738,52766,2639.47,debit_card,network_error,2026-08-04 01:17:41,failed
62739,16422,1069.44,upi,none,2026-08-11 23:08:06,success
62740,92820,6008.16,upi,network_error,2026-02-16 12:21:42,failed
62741,11188,868.96,upi,customer_abandoned,2026-06-29 21:15:50,failed
62742,75816,1059.66,upi,authentication_failed,2026-02-11 22:14:30,failed
62743,55989,5854.21,debit_card,customer_abandoned,2026-02-09 06:23:51,failed
62744,49294,7148.05,upi,none,2026-03-26 13:26:59,success
62745,99840,5336.98,upi,expired_card,2026-01-26 00:41:10,failed
62746,14269,2551.35,upi,insufficient_funds,2026-04-15 10:04:59,failed
62747,23185,1205.24,debit_card,temporary_bank_issue,2026-07-29 17:46:09,failed
62748,76923,796.41,upi,none,2026-04-09 02:26:10,success
62749,5507,996.26,upi,network_error,2026-04-19 21:15:07,failed
62750,70948,344.88,debit_card,bank_decline,2026-06-03 19:25:06,failed
62751,58756,4284.86,upi,none,2026-01-26 04:27:24,success
62752,73891,1271.96,debit_card,none,2026-06-18 12:30:20,success
62753,80689,509.64,credit_card,temporary_bank_issue,2026-07-28 01:17:18,failed
62754,67595,975.6,credit_card,bank_decline,2026-01-11 20:13:02,failed
62755,32644,2881.52,credit_card,none,2026-06-22 19:07:38,success
62756,69891,5720.01,wallet,network_error,2026-04-11 19:09:47,failed
62757,86708,2605.94,credit_card,insufficient_funds,2026-05-12 00:16:10,failed
62758,10545,466.98,upi,temporary_bank_issue,2026-07-11 21:18:02,failed
